original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
42742,"comprei um abo dourado usb tipo-c + usb V8 + ightning 3x1.
A nota fiscal e a caixa vieram do cabo dourado que comprei, mas o cabo veio prata.","comprei um abo dourado usb tipo-c + usb v8 + ightning 3x1.
a nota fiscal e a caixa vieram do cabo dourado que comprei, mas o cabo veio prata.","['comprei', 'um', 'abo', 'dourado', 'usb', 'tipo', 'usb', 'v8', 'ightning', '3x1', 'nota', 'fiscal', 'caixa', 'vieram', 'do', 'cabo', 'dourado', 'que', 'comprei', 'mas', 'cabo', 'veio', 'prata']",0.0,2,3,3
21150,Sim recomendaria pq alem de vir correto veio ate maior do que eu esperava,sim recomendaria pq alem de vir correto veio ate maior do que eu esperava,"['sim', 'recomendaria', 'pq', 'alem', 'de', 'vir', 'correto', 'veio', 'ate', 'maior', 'do', 'que', 'eu', 'esperava']",1.0,5,3,3
88512,Bom produto de fácil manuseio.,bom produto de facil manuseio.,"['bom', 'produto', 'de', 'facil', 'manuseio']",,3,-1,3
40872,"Achei ótimo me entregaram dentro do prazo, mas o prazo pode ser menos em outros sites entrega com menos de 7 dias.","achei otimo me entregaram dentro do prazo, mas o prazo pode ser menos em outros sites entrega com menos de 7 dias.","['achei', 'otimo', 'me', 'entregaram', 'dentro', 'do', 'prazo', 'mas', 'prazo', 'pode', 'ser', 'menos', 'em', 'outros', 'sites', 'entrega', 'com', 'menos', 'de', 'dias']",1.0,5,3,3
12560,super recomendado para comprar ótima qualidade e chega no prazo até antes minha segunda compra super goste. ,super recomendado para comprar otima qualidade e chega no prazo ate antes minha segunda compra super goste. ,"['super', 'recomendado', 'para', 'comprar', 'otima', 'qualidade', 'chega', 'no', 'prazo', 'ate', 'antes', 'minha', 'segunda', 'compra', 'super', 'goste']",1.0,5,3,3
69828,"Sr. Diretor| vieram apenas 2 unidades de luminária de cone pendente na cor amarelo, uma cx. com 10 lâmpadas led de 10 wats. FALTANDO UMA LUMINÁRIA PENDENTE DE COR BRANCA COM ABORDA DE COR AMARELO","sr. diretor| vieram apenas 2 unidades de luminaria de cone pendente na cor amarelo, uma cx. com 10 lampadas led de 10 wats. faltando uma luminaria pendente de cor branca com aborda de cor amarelo","['sr', 'diretor', 'vieram', 'apenas', 'unidades', 'de', 'luminaria', 'de', 'cone', 'pendente', 'na', 'cor', 'amarelo', 'uma', 'cx', 'com', '10', 'lampadas', 'led', 'de', '10', 'wats', 'faltando', 'uma', 'luminaria', 'pendente', 'de', 'cor', 'branca', 'com', 'aborda', 'de', 'cor', 'amarelo']",0.0,2,3,3
92822,"Produto é melhor do que esperado, mas demorou demais, era um presente e acabei dando o mesmo atrasado. :(","produto e melhor do que esperado, mas demorou demais, era um presente e acabei dando o mesmo atrasado. :(","['produto', 'melhor', 'do', 'que', 'esperado', 'mas', 'demorou', 'demais', 'era', 'um', 'presente', 'acabei', 'dando', 'mesmo', 'atrasado']",1.0,5,3,3
75413,"nao recebi o produto, ficaram de me entregar até di 15.11.2017 e depois foi para o dia 25.11.2017 e nada. Estou decepcionada com o vendedor e lannister, porque tiraram o pedido nao consigo vizualizar","nao recebi o produto, ficaram de me entregar ate di 15.11.2017 e depois foi para o dia 25.11.2017 e nada. estou decepcionada com o vendedor e lannister, porque tiraram o pedido nao consigo vizualizar","['nao', 'recebi', 'produto', 'ficaram', 'de', 'me', 'entregar', 'ate', 'di', '15', '11', '2017', 'depois', 'foi', 'para', 'dia', '25', '11', '2017', 'nada', 'estou', 'decepcionada', 'com', 'vendedor', 'lannister', 'porque', 'tiraram', 'pedido', 'nao', 'consigo', 'vizualizar']",0.0,1,3,3
77579,Acho que a loja não deveria mais trabalhar com os correios,acho que a loja nao deveria mais trabalhar com os correios,"['acho', 'que', 'loja', 'nao', 'deveria', 'mais', 'trabalhar', 'com', 'os', 'correios']",,3,-1,3
3359,"Sempre comprei neste site e nunca tive qualquer problema, tanto no prazo como no produto.","sempre comprei neste site e nunca tive qualquer problema, tanto no prazo como no produto.","['sempre', 'comprei', 'neste', 'site', 'nunca', 'tive', 'qualquer', 'problema', 'tanto', 'no', 'prazo', 'como', 'no', 'produto']",1.0,5,3,3
50127,fiquei muito satisfeita porque o produto chegou antes da data prevista e veio o que eu solicitei. Obrigada,fiquei muito satisfeita porque o produto chegou antes da data prevista e veio o que eu solicitei. obrigada,"['fiquei', 'muito', 'satisfeita', 'porque', 'produto', 'chegou', 'antes', 'da', 'data', 'prevista', 'veio', 'que', 'eu', 'solicitei', 'obrigada']",1.0,5,3,3
42255,produto diferente do anunciado ,produto diferente do anunciado ,"['produto', 'diferente', 'do', 'anunciado']",0.0,1,3,3
80306,"Recebido no tempo! Ainda não deu tempo de usar o produto, mas acredito que esteja tudo certo!","recebido no tempo! ainda nao deu tempo de usar o produto, mas acredito que esteja tudo certo!","['recebido', 'no', 'tempo', 'ainda', 'nao', 'deu', 'tempo', 'de', 'usar', 'produto', 'mas', 'acredito', 'que', 'esteja', 'tudo', 'certo']",1.0,5,3,3
13215,"Produto muito bom, porém comprar pelo site tem o inconveniente de não ter como saber se o produto (nesse caso) é forte e resistente. Vou ter que usar por um período para avaliar melhor.","produto muito bom, porem comprar pelo site tem o inconveniente de nao ter como saber se o produto (nesse caso) e forte e resistente. vou ter que usar por um periodo para avaliar melhor.","['produto', 'muito', 'bom', 'porem', 'comprar', 'pelo', 'site', 'tem', 'inconveniente', 'de', 'nao', 'ter', 'como', 'saber', 'se', 'produto', 'nesse', 'caso', 'forte', 'resistente', 'vou', 'ter', 'que', 'usar', 'por', 'um', 'periodo', 'para', 'avaliar', 'melhor']",1.0,4,3,3
48807,"o produto chegou 20 dias antes do prazo
","o produto chegou 20 dias antes do prazo
","['produto', 'chegou', '20', 'dias', 'antes', 'do', 'prazo']",1.0,5,3,3
29900,"1 mês e ate hj minha encomenda não chegou e o vendedor nem se quer deu satisfação explicando algo mandei 4 reclamação e nada dele responder,","1 mes e ate hj minha encomenda nao chegou e o vendedor nem se quer deu satisfacao explicando algo mandei 4 reclamacao e nada dele responder,","['mes', 'ate', 'hj', 'minha', 'encomenda', 'nao', 'chegou', 'vendedor', 'nem', 'se', 'quer', 'deu', 'satisfacao', 'explicando', 'algo', 'mandei', 'reclamacao', 'nada', 'dele', 'responder']",0.0,1,3,3
9736,Gostei da qualidade da carteira porém achei pequena. targaryen é confiável. ,gostei da qualidade da carteira porem achei pequena. targaryen e confiavel. ,"['gostei', 'da', 'qualidade', 'da', 'carteira', 'porem', 'achei', 'pequena', 'targaryen', 'confiavel']",1.0,5,3,3
6916,"Na compra o produto aparenta ser diferente e quando veio aparenta ser exatamente qualquer película do mercado, mas nem apliquei","na compra o produto aparenta ser diferente e quando veio aparenta ser exatamente qualquer pelicula do mercado, mas nem apliquei","['na', 'compra', 'produto', 'aparenta', 'ser', 'diferente', 'quando', 'veio', 'aparenta', 'ser', 'exatamente', 'qualquer', 'pelicula', 'do', 'mercado', 'mas', 'nem', 'apliquei']",0.0,2,3,3
22978,"Fiquei meio decepcionada com a toalha pois acreditei ser mais grossa e de melhor qualidade. Mas foi a minha expectativa que me enganou, então não posso dizer que fui enganada pelo vendedor","fiquei meio decepcionada com a toalha pois acreditei ser mais grossa e de melhor qualidade. mas foi a minha expectativa que me enganou, entao nao posso dizer que fui enganada pelo vendedor","['fiquei', 'meio', 'decepcionada', 'com', 'toalha', 'pois', 'acreditei', 'ser', 'mais', 'grossa', 'de', 'melhor', 'qualidade', 'mas', 'foi', 'minha', 'expectativa', 'que', 'me', 'enganou', 'entao', 'nao', 'posso', 'dizer', 'que', 'fui', 'enganada', 'pelo', 'vendedor']",,3,-1,3
23089,Foi entregue antes do prazo e o produto é de ótima qualidade,foi entregue antes do prazo e o produto e de otima qualidade,"['foi', 'entregue', 'antes', 'do', 'prazo', 'produto', 'de', 'otima', 'qualidade']",1.0,5,3,3
61438,Ótimo produto. Bem embalado. Entrega antecipada da data marcada o que foi muito bom. Obrigada. Bom Natal.,otimo produto. bem embalado. entrega antecipada da data marcada o que foi muito bom. obrigada. bom natal.,"['otimo', 'produto', 'bem', 'embalado', 'entrega', 'antecipada', 'da', 'data', 'marcada', 'que', 'foi', 'muito', 'bom', 'obrigada', 'bom', 'natal']",1.0,5,3,3
57994,Gostei muito do atendimento,gostei muito do atendimento,"['gostei', 'muito', 'do', 'atendimento']",1.0,5,3,3
60434,"Site super seguro, e eficiente. Adorei","site super seguro, e eficiente. adorei","['site', 'super', 'seguro', 'eficiente', 'adorei']",1.0,4,3,3
70463,ok,ok,['ok'],1.0,5,3,3
79925,Eu gosto das lojas lannister é uma empresa séria algumas vezes que eu comprei nunca tive problema sempre vem na data prevista ou vem antes da data prevista que vocês continue sempre assim obrigado ,eu gosto das lojas lannister e uma empresa seria algumas vezes que eu comprei nunca tive problema sempre vem na data prevista ou vem antes da data prevista que voces continue sempre assim obrigado ,"['eu', 'gosto', 'das', 'lojas', 'lannister', 'uma', 'empresa', 'seria', 'algumas', 'vezes', 'que', 'eu', 'comprei', 'nunca', 'tive', 'problema', 'sempre', 'vem', 'na', 'data', 'prevista', 'ou', 'vem', 'antes', 'da', 'data', 'prevista', 'que', 'voces', 'continue', 'sempre', 'assim', 'obrigado']",1.0,5,3,3
4139,"Ficou pequeno, mas chegou no prazo.","ficou pequeno, mas chegou no prazo.","['ficou', 'pequeno', 'mas', 'chegou', 'no', 'prazo']",1.0,5,3,3
59751,não comprarei novamente,nao comprarei novamente,"['nao', 'comprarei', 'novamente']",0.0,1,3,3
21381,"Gostei muito de comprar na targaryen, preço e prazo de entrega, muito bom.","gostei muito de comprar na targaryen, preco e prazo de entrega, muito bom.","['gostei', 'muito', 'de', 'comprar', 'na', 'targaryen', 'preco', 'prazo', 'de', 'entrega', 'muito', 'bom']",1.0,5,3,3
3847,"Comprei 02 computadores, e um deles veio com defeito.
Mesmo abrindo 02 reclamações, nem a baratheon e nem a targaryen sequer responderam as minhas reclamações","comprei 02 computadores, e um deles veio com defeito.
mesmo abrindo 02 reclamacoes, nem a baratheon e nem a targaryen sequer responderam as minhas reclamacoes","['comprei', '02', 'computadores', 'um', 'deles', 'veio', 'com', 'defeito', 'mesmo', 'abrindo', '02', 'reclamacoes', 'nem', 'baratheon', 'nem', 'targaryen', 'sequer', 'responderam', 'as', 'minhas', 'reclamacoes']",0.0,1,3,3
81962,"Produto não é original, e não era isso que tinha no anúncio. Quero devolver o produto e o estorno do pagamento ","produto nao e original, e nao era isso que tinha no anuncio. quero devolver o produto e o estorno do pagamento ","['produto', 'nao', 'original', 'nao', 'era', 'isso', 'que', 'tinha', 'no', 'anuncio', 'quero', 'devolver', 'produto', 'estorno', 'do', 'pagamento']",0.0,1,3,3
56721,"Ao instalar o cartucho o computador indicou que o mesmo era usado ou falsificado, solicitei devolução.","ao instalar o cartucho o computador indicou que o mesmo era usado ou falsificado, solicitei devolucao.","['ao', 'instalar', 'cartucho', 'computador', 'indicou', 'que', 'mesmo', 'era', 'usado', 'ou', 'falsificado', 'solicitei', 'devolucao']",0.0,1,3,3
8429,muito satisfeito ,muito satisfeito ,"['muito', 'satisfeito']",1.0,5,3,3
29087,Solicitado cancelamento da compra pois foi feita em duplicidade.,solicitado cancelamento da compra pois foi feita em duplicidade.,"['solicitado', 'cancelamento', 'da', 'compra', 'pois', 'foi', 'feita', 'em', 'duplicidade']",,3,-1,3
92582,"Produto perfeito, entrege dentro do prazo.","produto perfeito, entrege dentro do prazo.","['produto', 'perfeito', 'entrege', 'dentro', 'do', 'prazo']",1.0,5,3,3
56830,"lannister, ótimo meio de compras","lannister, otimo meio de compras","['lannister', 'otimo', 'meio', 'de', 'compras']",1.0,5,3,3
7887,"Produto chegou antes do prazo estimado, embalado por completo e totalmente seguro. Fácil de montar. Recomendo!","produto chegou antes do prazo estimado, embalado por completo e totalmente seguro. facil de montar. recomendo!","['produto', 'chegou', 'antes', 'do', 'prazo', 'estimado', 'embalado', 'por', 'completo', 'totalmente', 'seguro', 'facil', 'de', 'montar', 'recomendo']",1.0,5,3,3
43189,Não recebi o produto ainda.,nao recebi o produto ainda.,"['nao', 'recebi', 'produto', 'ainda']",0.0,1,3,3
17818,"O produto veio sem nenhuma proteção, um plástico bolha, um papelão. Veio sem nada e a encomenda veio do Sul do país. Como chegaria ao Rio de Janeiro intacto?????? Impossível. Estou muito desapontada. ","o produto veio sem nenhuma protecao, um plastico bolha, um papelao. veio sem nada e a encomenda veio do sul do pais. como chegaria ao rio de janeiro intacto?????? impossivel. estou muito desapontada. ","['produto', 'veio', 'sem', 'nenhuma', 'protecao', 'um', 'plastico', 'bolha', 'um', 'papelao', 'veio', 'sem', 'nada', 'encomenda', 'veio', 'do', 'sul', 'do', 'pais', 'como', 'chegaria', 'ao', 'rio', 'de', 'janeiro', 'intacto', 'impossivel', 'estou', 'muito', 'desapontada']",0.0,1,3,3
40852,Muito lindo ,muito lindo ,"['muito', 'lindo']",1.0,5,3,3
32929,Sim muito bom,sim muito bom,"['sim', 'muito', 'bom']",1.0,5,3,3
51259,muito bom gostei muito,muito bom gostei muito,"['muito', 'bom', 'gostei', 'muito']",1.0,5,3,3
48508,Preciso que envie meu produto até dia 24 sem falta,preciso que envie meu produto ate dia 24 sem falta,"['preciso', 'que', 'envie', 'meu', 'produto', 'ate', 'dia', '24', 'sem', 'falta']",0.0,1,3,3
82090,Comprei 4 produtos e recebi apenas um. Quero receber os três restantes.,comprei 4 produtos e recebi apenas um. quero receber os tres restantes.,"['comprei', 'produtos', 'recebi', 'apenas', 'um', 'quero', 'receber', 'os', 'tres', 'restantes']",0.0,1,3,3
84524,Adorei o relogio muito bem embalado.,adorei o relogio muito bem embalado.,"['adorei', 'relogio', 'muito', 'bem', 'embalado']",1.0,5,3,3
76722,"Veio tudo certinho conforme descrito o ruim foi apenas o prazo de entrega, mas tudo certo.","veio tudo certinho conforme descrito o ruim foi apenas o prazo de entrega, mas tudo certo.","['veio', 'tudo', 'certinho', 'conforme', 'descrito', 'ruim', 'foi', 'apenas', 'prazo', 'de', 'entrega', 'mas', 'tudo', 'certo']",,3,-1,3
40958,Bom,bom,['bom'],0.0,1,3,3
9626,Entregue dentro do prazo,entregue dentro do prazo,"['entregue', 'dentro', 'do', 'prazo']",0.0,2,3,3
63975,"O prazo acabou e eu não recebi a minha encomenda. Ainda estou aguardando um retorno da loja. Descaso com o cliente, jamais compraria novamente e não recomendo a ninguém! ","o prazo acabou e eu nao recebi a minha encomenda. ainda estou aguardando um retorno da loja. descaso com o cliente, jamais compraria novamente e nao recomendo a ninguem! ","['prazo', 'acabou', 'eu', 'nao', 'recebi', 'minha', 'encomenda', 'ainda', 'estou', 'aguardando', 'um', 'retorno', 'da', 'loja', 'descaso', 'com', 'cliente', 'jamais', 'compraria', 'novamente', 'nao', 'recomendo', 'ninguem']",0.0,1,3,3
57782,"O produto está diferente da foto, deveriam colocar exatamente o que será enviado.","o produto esta diferente da foto, deveriam colocar exatamente o que sera enviado.","['produto', 'esta', 'diferente', 'da', 'foto', 'deveriam', 'colocar', 'exatamente', 'que', 'sera', 'enviado']",0.0,2,3,3
19905,Na descrição do produto dizia que a base do pendente também era na cor cobre. Mas os 5 que recebi a base é cor preta. ,na descricao do produto dizia que a base do pendente tambem era na cor cobre. mas os 5 que recebi a base e cor preta. ,"['na', 'descricao', 'do', 'produto', 'dizia', 'que', 'base', 'do', 'pendente', 'tambem', 'era', 'na', 'cor', 'cobre', 'mas', 'os', 'que', 'recebi', 'base', 'cor', 'preta']",0.0,2,3,3
40893,Melhoria contínua ,melhoria continua ,"['melhoria', 'continua']",1.0,4,3,3
68413,"Só acho que poderia ser um pouquinho mais barato.
no mais foi ótimo a relação.","so acho que poderia ser um pouquinho mais barato.
no mais foi otimo a relacao.","['so', 'acho', 'que', 'poderia', 'ser', 'um', 'pouquinho', 'mais', 'barato', 'no', 'mais', 'foi', 'otimo', 'relacao']",1.0,4,3,3
90531,Só foi entregue 01 produto e eu comprei DOIS. Onde está o outro produto?,so foi entregue 01 produto e eu comprei dois. onde esta o outro produto?,"['so', 'foi', 'entregue', '01', 'produto', 'eu', 'comprei', 'dois', 'onde', 'esta', 'outro', 'produto']",0.0,1,3,3
28443,"O produto q eu recebi não funciona, por requeiro a devolução do dinheiro
","o produto q eu recebi nao funciona, por requeiro a devolucao do dinheiro
","['produto', 'eu', 'recebi', 'nao', 'funciona', 'por', 'requeiro', 'devolucao', 'do', 'dinheiro']",0.0,1,3,3
70428,"Os produtos comprados no baratheon sempre haviam chegado, porem a lanterna de led que comprei não chegou e não foi me dado nenhuma explicação para isso.","os produtos comprados no baratheon sempre haviam chegado, porem a lanterna de led que comprei nao chegou e nao foi me dado nenhuma explicacao para isso.","['os', 'produtos', 'comprados', 'no', 'baratheon', 'sempre', 'haviam', 'chegado', 'porem', 'lanterna', 'de', 'led', 'que', 'comprei', 'nao', 'chegou', 'nao', 'foi', 'me', 'dado', 'nenhuma', 'explicacao', 'para', 'isso']",0.0,1,3,3
40871,Eu aprovo..,eu aprovo..,"['eu', 'aprovo']",1.0,5,3,3
37577,"Muito obrigada pelo produto!!
Chegou bem antes do prazo, adorei o designer das tesouras!! Perfeitas!!! Amei muito!!","muito obrigada pelo produto!!
chegou bem antes do prazo, adorei o designer das tesouras!! perfeitas!!! amei muito!!","['muito', 'obrigada', 'pelo', 'produto', 'chegou', 'bem', 'antes', 'do', 'prazo', 'adorei', 'designer', 'das', 'tesouras', 'perfeitas', 'amei', 'muito']",1.0,5,3,3
